seascape;village;years_village;age;education_level;religion;hh_head;gender;social_network;group_hh_size.total;primary_livelihood;fishing_primary_livelihood;num_livelihoods_hh;trust_community;trust_village_leaders;trust_mgmt;trust_NGOs;trust_government;mgmt_community.benefits_domain_1;mgmt_community.benefits_category_1;mgmt_community.costs_domain_1;mgmt_community.costs_category_1;mgmt_community.impact;mgmt_community.effect_yn_2;mgmt_support;participation;fairness_decision_making;conflict_frequency;life_satisfaction_2;life_satisfaction_causes_1_domain;life_satisfaction_causes_1_category;life_satisfaction_causes_2_domain;life_satisfaction_causes_2_category;life_satisfaction_causes_3_domain;life_satisfaction_causes_3_category;type_mgmt
Northeast;Anandrivola;20;31;some_primary;Tsy mivavaka;yes;male;1;7;fishing_gleaning;yes;4;NA;trust_more_people;trust_more_people;trust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;26;26;some_primary;Tsy mivavaka;no;male;1;3;fishing_gleaning;yes;2;about_half_half;about_half_half;trust_more_people;about_half_half;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;26;26;primary_completed;Tsy mivavaka;no;male;1;3;fishing_gleaning;yes;2;about_half_half;about_half_half;trust_more_people;about_half_half;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;6;22;NA;Tsy mivavaka;yes;male;2;3;fishing_gleaning;yes;2;about_half_half;about_half_half;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;6;22;some_middle_school;Tsy mivavaka;yes;male;2;3;fishing_gleaning;yes;2;about_half_half;about_half_half;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;40;55;some_primary;FJKM;yes;male;2;2;fishing_gleaning;yes;3;NA;NA;trust_more_people;NA;NA;health;food security;NA;NA;NA;yes;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;17;17;some_middle_school;adventist;yes;male;1;3;fishing_gleaning;yes;1;trust_more_people;trust_more_people;trust_all;trust_all;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;less_than_once_year;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;56;55;some_primary;coutume traditionnel;yes;male;1;5;fishing_gleaning;yes;3;trust_more_people;trust_more_people;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;48;48;some_primary;Tsy mivavaka;yes;male;1;5;fishing_gleaning;yes;2;about_half_half;distrust_more_people;trust_more_people;trust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;48;48;primary_completed;Tsy mivavaka;yes;male;1;5;fishing_gleaning;yes;2;about_half_half;distrust_more_people;trust_more_people;trust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;20;31;primary_completed;Tsy mivavaka;yes;female;1;7;fishing_gleaning;yes;4;NA;NA;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;20;31;some_primary;Tsy mivavaka;yes;male;1;7;fishing_gleaning;yes;4;NA;trust_more_people;trust_more_people;trust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;26;26;some_primary;Tsy mivavaka;no;male;1;3;fishing_gleaning;yes;2;about_half_half;about_half_half;trust_more_people;about_half_half;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;26;26;primary_completed;Tsy mivavaka;no;male;1;3;fishing_gleaning;yes;2;about_half_half;about_half_half;trust_more_people;about_half_half;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;6;22;NA;Tsy mivavaka;yes;male;2;3;fishing_gleaning;yes;2;about_half_half;about_half_half;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northeast;Anandrivola;6;22;some_middle_school;Tsy mivavaka;yes;male;2;3;fishing_gleaning;yes;2;about_half_half;about_half_half;trust_more_people;trust_more_people;about_half_half;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;8;43;some_middle_school;Fombandrazana;yes;male;0;6;fishing_gleaning;yes;3;NA;NA;NA;NA;NA;economy;livelihoods;NA;NA;very_good;yes;supportive;active;fair;no_conflict;better;economy;livelihoods;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;34;44;middle_school_completed;adventist;yes;male;2;7;fishing_gleaning;yes;3;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;economy;material wealth;neutral;yes;supportive;active;unfair;less_than_once_year;better;economy;material wealth;economy;material wealth;NA;NA;no_mgmt
Northwest;Anjiabe;NA;35;NA;NA;yes;male;2;6;fishing_gleaning;yes;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;active;very_fair;no_conflict;a_lot_better;economy;material wealth;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;5;30;some_middle_school;Muslim;no;female;0;4;fishing_gleaning;yes;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;no;neutral;active;fair;no_conflict;better;economy;employment;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;19;19;some_middle_school;NA;yes;male;1;3;fishing_gleaning;yes;2;trust_all;trust_all;NA;about_half_half;trust_more_people;economy;economic wealth;NA;NA;good;yes;very_supportive;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;42;42;middle_school_completed;Catholic;yes;male;1;8;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;economy;livelihoods;NA;NA;neutral;yes;very_supportive;active;very_fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;NA;18;some_middle_school;FJKM;yes;male;3;3;fishing_gleaning;yes;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;supportive;not_involved;very_fair;no_conflict;a_lot_better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;1;21;secondary_completed;ensemble de dieu;yes;female;2;3;fishing_gleaning;yes;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;very_supportive;active;very_fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;35;35;some_primary;none;yes;male;0;6;fishing_gleaning;yes;2;trust_all;trust_all;about_half_half;distrust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;40;40;primary_completed;Fombandrazana;yes;male;0;4;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;35;35;some_primary;Catholic;yes;male;NA;1;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;NA;44;some_primary;adventist;yes;male;4;7;fishing_gleaning;yes;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;NA;24;primary_completed;Muslim;yes;male;1;4;fishing_gleaning;yes;1;NA;NA;NA;NA;NA;economic;livelihoods;economy;economic wealth;neutral;yes;supportive;not_involved;very_fair;no_conflict;a_lot_better;social;safety and security;social;social capital and cohesion;economic;livelihoods;no_mgmt
Northwest;Anjiabe;8;43;some_middle_school;Fombandrazana;yes;male;0;6;fishing_gleaning;yes;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;very_good;yes;supportive;active;fair;no_conflict;better;health;food security;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;34;44;middle_school_completed;adventist;yes;male;2;7;fishing_gleaning;yes;3;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;economic wealth;NA;NA;neutral;yes;supportive;active;unfair;less_than_once_year;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;NA;35;NA;NA;yes;male;2;6;fishing_gleaning;yes;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;active;very_fair;no_conflict;a_lot_better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;5;30;some_middle_school;Muslim;no;female;0;4;fishing_gleaning;yes;2;NA;NA;about_half_half;NA;NA;NA;NA;NA;NA;NA;no;neutral;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;19;19;some_middle_school;NA;yes;male;1;3;fishing_gleaning;yes;2;trust_all;trust_all;NA;about_half_half;trust_more_people;NA;NA;NA;NA;good;yes;very_supportive;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;42;42;middle_school_completed;Catholic;yes;male;1;8;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;health;food security;NA;NA;neutral;yes;very_supportive;active;very_fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;NA;18;some_middle_school;FJKM;yes;male;3;3;fishing_gleaning;yes;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;supportive;not_involved;very_fair;no_conflict;a_lot_better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;1;21;secondary_completed;ensemble de dieu;yes;female;2;3;fishing_gleaning;yes;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;very_supportive;active;very_fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;35;35;some_primary;none;yes;male;0;6;fishing_gleaning;yes;2;trust_all;trust_all;about_half_half;distrust_more_people;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;40;40;primary_completed;Fombandrazana;yes;male;0;4;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;35;35;some_primary;Catholic;yes;male;NA;1;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;NA;44;some_primary;adventist;yes;male;4;7;fishing_gleaning;yes;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Anjiabe;NA;24;primary_completed;Muslim;yes;male;1;4;fishing_gleaning;yes;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;neutral;yes;supportive;not_involved;very_fair;no_conflict;a_lot_better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;4;22;some_primary;none;no;female;0;4;fishing_gleaning;yes;2;about_half_half;about_half_half;about_half_half;about_half_half;trust_more_people;NA;NA;NA;NA;NA;no;unsupportive;not_involved;neither;daily;worse;economy;economic wealth;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;30;45;some_middle_school;Muslim;yes;male;1;3;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;about_half_half;trust_more_people;economy;economic wealth;NA;NA;good;yes;supportive;active;neither;more_than_once_year;better;economy;livelihoods;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;5;45;middle_school_completed;none;yes;male;1;4;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;very_good;yes;supportive;active;fair;no_conflict;better;economy;livelihoods;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;8;30;some_primary;Muslim;no;female;1;4;fishing_gleaning;yes;2;about_half_half;trust_more_people;about_half_half;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;no;unsupportive;not_involved;unfair;more_than_once_year;worse;economy;livelihoods;health;emotional health;NA;NA;no_mgmt
Northwest;Antafiambotry;4;29;some_primary;Muslim;yes;male;2;5;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;passive;fair;no_conflict;better;economy;livelihoods;health;emotional health;NA;NA;no_mgmt
Northwest;Antafiambotry;NA;28;middle_school_completed;Muslim;yes;male;2;3;fishing_gleaning;yes;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;active;fair;no_conflict;worse;economy;livelihoods;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;4;27;some_primary;Christian;yes;male;NA;6;fishing_gleaning;yes;1;trust_all;trust_all;NA;NA;trust_all;NA;NA;NA;NA;very_good;yes;very_supportive;passive;fair;no_conflict;better;cultural;cultural diversity;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;1;25;some_primary;Muslim;yes;male;0;2;fishing_gleaning;yes;1;trust_more_people;about_half_half;about_half_half;trust_more_people;NA;economy;economic wealth;NA;NA;good;yes;supportive;passive;very_fair;more_than_once_year;better;economy;economic wealth;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;23;30;some_primary;Muslim;yes;male;0;3;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;daily;better;economy;material wealth;economy;livelihoods;health;emotional health;no_mgmt
Northwest;Antafiambotry;16;33;some_middle_school;Catholic;yes;male;2;5;fishing_gleaning;yes;3;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;economy;livelihoods;NA;NA;good;yes;supportive;active;fair;monthly;better;economy;livelihoods;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;4;25;some_middle_school;Muslim;yes;male;1;3;fishing_gleaning;yes;1;NA;NA;trust_all;NA;NA;economy;livelihoods;governance;rights and access;neutral;yes;supportive;active;fair;more_than_once_year;a_lot_better;economy;material wealth;economy;material wealth;social;social capital and cohesion;no_mgmt
Northwest;Antafiambotry;25;28;middle_school_completed;Muslim;yes;male;0;4;fishing_gleaning;yes;3;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;economy;livelihoods;bad;yes;very_supportive;active;fair;monthly;better;economy;material wealth;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;1;18;primary_completed;none;no;female;1;3;fishing_gleaning;yes;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;neutral;not_involved;don_t_know;more_than_once_year;a_lot_better;economy;material wealth;economy;economic wealth;economy;livelihoods;no_mgmt
Northwest;Antafiambotry;9;25;some_middle_school;Muslim;no;female;1;3;fishing_gleaning;yes;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;unsupportive;passive;don_t_know;more_than_once_year;better;economy;economic wealth;economy;material wealth;NA;NA;no_mgmt
Northwest;Antafiambotry;16;43;middle_school_completed;Catholic;yes;male;2;3;fishing_gleaning;yes;1;NA;NA;trust_all;NA;NA;economic;livelihoods;NA;NA;good;yes;supportive;active;very_fair;no_conflict;a_lot_better;health;emotional health;economy;economic wealth;economy;material wealth;no_mgmt
Northwest;Antafiambotry;NA;50;some_middle_school;Muslim;yes;male;1;6;fishing_gleaning;yes;1;trust_all;trust_all;trust_all;trust_all;trust_all;economy;livelihoods;NA;NA;good;yes;very_supportive;active;very_fair;no_conflict;a_lot_better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;1;23;some_middle_school;NA;no;female;1;2;fishing_gleaning;yes;1;trust_more_people;trust_more_people;NA;trust_more_people;trust_all;NA;NA;NA;NA;NA;no;supportive;active;NA;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;2;24;some_middle_school;Muslim;yes;male;0;5;fishing_gleaning;yes;1;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;passive;neither;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;15;32;some_middle_school;Muslim;no;female;1;8;fishing_gleaning;yes;3;about_half_half;trust_more_people;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;very_supportive;passive;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;5;29;some_primary;Muslim;yes;female;2;5;fishing_gleaning;yes;2;NA;NA;trust_all;NA;NA;NA;NA;NA;NA;NA;no;supportive;active;fair;no_conflict;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;25;25;middle_school_completed;Muslim;yes;male;0;4;fishing_gleaning;yes;3;NA;NA;distrust_more_people;NA;NA;NA;NA;NA;NA;NA;no;neutral;active;fair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;22;22;some_middle_school;Catholic;no;female;0;2;fishing_gleaning;yes;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;unsupportive;not_involved;don_t_know;more_than_once_year;better;NA;NA;economy;material wealth;social;adpative capacity;no_mgmt
Northwest;Antafiambotry;5;75;some_primary;Muslim;yes;male;0;2;fishing_gleaning;yes;1;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;neutral;passive;don_t_know;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;30;30;some_middle_school;Muslim;yes;male;2;3;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;unsupportive;active;neither;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;7;30;some_primary;Muslim;no;female;0;5;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;no;supportive;not_involved;fair;no_conflict;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;22;22;middle_school_completed;Muslim;yes;male;0;3;fishing_gleaning;yes;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;unsupportive;passive;unfair;more_than_once_year;no_change;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;22;22;middle_school_completed;Catholic;no;female;1;4;fishing_gleaning;yes;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;bad;no;unsupportive;active;very_fair;more_than_once_year;better;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;30;30;primary_completed;Catholic;yes;male;NA;6;fishing_gleaning;yes;2;trust_all;trust_all;trust_all;about_half_half;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;7;45;middle_school_completed;none;yes;male;1;4;fishing_gleaning;yes;1;trust_all;trust_all;trust_all;trust_all;trust_all;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;NA;27;middle_school_completed;Muslim;yes;male;3;4;fishing_gleaning;yes;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;NA;49;primary_completed;Muslim;yes;male;NA;3;fishing_gleaning;yes;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;46;46;some_middle_school;Muslim;yes;female;0;1;fishing_gleaning;yes;1;trust_all;trust_all;trust_all;trust_all;trust_all;economic;material wealth;NA;NA;neutral;yes;supportive;active;fair;more_than_once_year;worse;social;social capital and cohesion;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;4;22;some_primary;none;no;female;0;4;fishing_gleaning;yes;2;about_half_half;about_half_half;about_half_half;about_half_half;trust_more_people;NA;NA;NA;NA;NA;no;unsupportive;not_involved;neither;daily;worse;economy;livelihoods;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;30;45;some_middle_school;Muslim;yes;male;1;3;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;about_half_half;trust_more_people;NA;NA;NA;NA;good;yes;supportive;active;neither;more_than_once_year;better;health;food security;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;5;45;middle_school_completed;none;yes;male;1;4;fishing_gleaning;yes;2;trust_more_people;trust_more_people;trust_more_people;trust_more_people;trust_more_people;NA;NA;NA;NA;very_good;yes;supportive;active;fair;no_conflict;better;health;food security;NA;NA;NA;NA;no_mgmt
Northwest;Antafiambotry;8;30;some_primary;Muslim;no;female;1;4;fishing_gleaning;yes;2;about_half_half;trust_more_people;about_half_half;trust_more_people;trust_more_people;NA;NA;NA;NA;NA;no;unsupportive;not_involved;unfair;more_than_once_year;worse;health;food security;NA;NA;NA;NA;no_mgmt
